,Unnamed: 0,Change,Currency,Date,HKD per unit,Name,Rate,Units per HKD
201827,3,,INR,2014-05-18,0.1323570094,Indian Rupee,,7.555323323
201992,3,,INR,2014-05-19,0.1327555677,Indian Rupee,,7.532640755
202157,3,,INR,2014-05-20,0.1323311883,Indian Rupee,,7.556797551
202322,3,,INR,2014-05-21,0.13223480710000002,Indian Rupee,,7.562305431
202487,3,,INR,2014-05-22,0.1329079142,Indian Rupee,,7.524006419
202652,3,,INR,2014-05-23,0.132928604,Indian Rupee,,7.522835337999999
202817,3,,INR,2014-05-24,0.1326883846,Indian Rupee,,7.536454702
202982,3,,INR,2014-05-25,0.1326952303,Indian Rupee,,7.5360659
203147,3,,INR,2014-05-26,0.1321689133,Indian Rupee,,7.566075677000001
203312,3,,INR,2014-05-27,0.1313844406,Indian Rupee,,7.611251342999999
203477,3,,INR,2014-05-28,0.1315361289,Indian Rupee,,7.602474000000001
203642,3,,INR,2014-05-29,0.13155437960000002,Indian Rupee,,7.601419298
203807,3,,INR,2014-05-30,0.1309283987,Indian Rupee,,7.637762398
203972,3,,INR,2014-05-31,0.1309504228,Indian Rupee,,7.636477825
204137,3,,INR,2014-06-01,0.13095008460000002,Indian Rupee,,7.636497547
204302,3,,INR,2014-06-02,0.1310634269,Indian Rupee,,7.629893582
204467,3,,INR,2014-06-03,0.1306099139,Indian Rupee,,7.656386642999999
204632,3,,INR,2014-06-04,0.1307951795,Indian Rupee,,7.64554171
204797,3,,INR,2014-06-05,0.1311097601,Indian Rupee,,7.6271972360000015
204962,3,,INR,2014-06-06,0.13143643019999998,Indian Rupee,,7.60824072
205127,3,,INR,2014-06-07,0.13150582689999998,Indian Rupee,,7.604225788
205292,3,,INR,2014-06-08,0.13150582689999998,Indian Rupee,,7.604225788
205457,3,,INR,2014-06-09,0.1309814451,Indian Rupee,,7.634669167
205622,3,,INR,2014-06-10,0.13092140900000002,Indian Rupee,,7.638170163
205787,3,,INR,2014-06-11,0.1306518633,Indian Rupee,,7.653928344
205952,3,,INR,2014-06-12,0.1308866064,Indian Rupee,,7.640201144
206117,3,,INR,2014-06-13,0.1298823923,Indian Rupee,,7.699273027
206282,3,,INR,2014-06-14,0.12988522630000002,Indian Rupee,,7.699105034
206447,3,,INR,2014-06-15,0.12984388060000002,Indian Rupee,,7.701556632000001
206612,3,,INR,2014-06-16,0.1289049468,Indian Rupee,,7.757654185
206777,3,,INR,2014-06-17,0.12854770029999998,Indian Rupee,,7.779213456
206942,3,,INR,2014-06-18,0.1286652894,Indian Rupee,,7.77210392
207107,3,,INR,2014-06-19,0.1289717148,Indian Rupee,,7.753638089
207272,3,,INR,2014-06-20,0.1286825317,Indian Rupee,,7.771062525
207437,3,,INR,2014-06-21,0.1287937164,Indian Rupee,,7.764353943
207602,3,,INR,2014-06-22,0.1286804033,Indian Rupee,,7.771191063
207767,3,,INR,2014-06-23,0.1289274182,Indian Rupee,,7.756302063
207932,3,,INR,2014-06-24,0.1287717745,Indian Rupee,,7.76567694
208097,3,,INR,2014-06-25,0.129067929,Indian Rupee,,7.747858105
208262,3,,INR,2014-06-26,0.1288301244,Indian Rupee,,7.762159699
208427,3,,INR,2014-06-27,0.129079886,Indian Rupee,,7.747140404
208592,3,,INR,2014-06-28,0.1291452921,Indian Rupee,,7.743216835
208757,3,,INR,2014-06-29,0.1291452921,Indian Rupee,,7.743216834
208922,3,,INR,2014-06-30,0.1290053373,Indian Rupee,,7.751617262999999
209087,3,,INR,2014-07-01,0.1291751849,Indian Rupee,,7.741424958
209252,3,,INR,2014-07-02,0.1299772901,Indian Rupee,,7.693651711
209417,3,,INR,2014-07-03,0.1301311619,Indian Rupee,,7.684554459
209582,3,,INR,2014-07-04,0.1296568894,Indian Rupee,,7.7126638189999985
209747,3,,INR,2014-07-05,0.1296683936,Indian Rupee,,7.71197955
209912,3,,INR,2014-07-06,0.129622862,Indian Rupee,,7.71468848
210077,3,,INR,2014-07-07,0.1291345076,Indian Rupee,,7.743863502000001
210242,3,,INR,2014-07-08,0.1296896942,Indian Rupee,,7.710712912000001
210407,3,,INR,2014-07-09,0.1296804326,Indian Rupee,,7.711263604
210572,3,,INR,2014-07-10,0.1288166887,Indian Rupee,,7.7629693039999985
210737,3,,INR,2014-07-11,0.1290463024,Indian Rupee,,7.749156555
210902,3,,INR,2014-07-12,0.1291322036,Indian Rupee,,7.744001667999999
211067,3,,INR,2014-07-13,0.12911286630000002,Indian Rupee,,7.745161488
211232,3,,INR,2014-07-14,0.128969685,Indian Rupee,,7.753760116
211397,3,,INR,2014-07-15,0.1287170742,Indian Rupee,,7.768977088
211562,3,,INR,2014-07-16,0.1289268909,Indian Rupee,,7.756333789
211727,3,,INR,2014-07-17,0.1283924977,Indian Rupee,,7.788617078
211892,3,,INR,2014-07-18,0.1283529212,Indian Rupee,,7.791018625
212057,3,,INR,2014-07-19,0.128222674,Indian Rupee,,7.79893266
212222,3,,INR,2014-07-20,0.1284775363,Indian Rupee,,7.783461832
212387,3,,INR,2014-07-21,0.1285039377,Indian Rupee,,7.781862701
212552,3,,INR,2014-07-22,0.128924775,Indian Rupee,,7.756461086
212717,3,,INR,2014-07-23,0.1292928944,Indian Rupee,,7.734377087
212882,3,,INR,2014-07-24,0.1288976826,Indian Rupee,,7.75809138
213047,3,,INR,2014-07-25,0.1290482655,Indian Rupee,,7.74903867
213212,3,,INR,2014-07-26,0.1290376343,Indian Rupee,,7.749677104
213377,3,,INR,2014-07-27,0.1290381457,Indian Rupee,,7.74964639
213542,3,,INR,2014-07-28,0.1289425311,Indian Rupee,,7.755392978
213707,3,,INR,2014-07-29,0.1286686472,Indian Rupee,,7.771901097000001
213872,3,,INR,2014-07-30,0.128349002,Indian Rupee,,7.791256529
214037,3,,INR,2014-07-31,0.1273004717,Indian Rupee,,7.855430437000001
214202,3,,INR,2014-08-01,0.1271435898,Indian Rupee,,7.8651232160000015
214367,3,,INR,2014-08-02,0.1274021469,Indian Rupee,,7.84916129
214532,3,,INR,2014-08-03,0.1274042375,Indian Rupee,,7.8490324939999985
214697,3,,INR,2014-08-04,0.1269606109,Indian Rupee,,7.876458635
214862,3,,INR,2014-08-05,0.1269458534,Indian Rupee,,7.877374276
215027,3,,INR,2014-08-06,0.1264608854,Indian Rupee,,7.907583412
215192,3,,INR,2014-08-07,0.1264009597,Indian Rupee,,7.911332336
215357,3,,INR,2014-08-08,0.12673882220000002,Indian Rupee,,7.890242173
215522,3,,INR,2014-08-09,0.1266584952,Indian Rupee,,7.89524618
215687,3,,INR,2014-08-10,0.1269073346,Indian Rupee,,7.879765207
215852,3,,INR,2014-08-11,0.1267598861,Indian Rupee,,7.888931038
216017,3,,INR,2014-08-12,0.1264584548,Indian Rupee,,7.907735406
216182,3,,INR,2014-08-13,0.1267917218,Indian Rupee,,7.886950233999999
216347,3,,INR,2014-08-14,0.1272967552,Indian Rupee,,7.855659782
216512,3,,INR,2014-08-15,0.1270772899,Indian Rupee,,7.869226677
216677,3,,INR,2014-08-16,0.1271149746,Indian Rupee,,7.866893758
216842,3,,INR,2014-08-17,0.127114972,Indian Rupee,,7.866893915
217007,3,,INR,2014-08-18,0.1274678843,Indian Rupee,,7.845113342
217172,3,,INR,2014-08-19,0.1276458789,Indian Rupee,,7.834173797
217337,3,,INR,2014-08-20,0.1279624417,Indian Rupee,,7.81479305
217502,3,,INR,2014-08-21,0.1279731244,Indian Rupee,,7.814140702
217667,3,,INR,2014-08-22,0.1282272237,Indian Rupee,,7.798655942999999
217832,3,,INR,2014-08-23,0.1281953519,Indian Rupee,,7.800594835
217997,3,,INR,2014-08-24,0.128152959,Indian Rupee,,7.803175266
218162,3,,INR,2014-08-25,0.128082638,Indian Rupee,,7.807459432999999
218327,3,,INR,2014-08-26,0.1282346397,Indian Rupee,,7.798204935
218492,3,,INR,2014-08-27,0.1283870669,Indian Rupee,,7.788946533
218657,3,,INR,2014-08-28,0.1279221494,Indian Rupee,,7.817254514
218822,3,,INR,2014-08-29,0.1279597167,Indian Rupee,,7.81495947
218987,3,,INR,2014-08-30,0.1279216103,Indian Rupee,,7.817287457999999
219152,3,,INR,2014-08-31,0.1280780072,Indian Rupee,,7.807741719
219317,3,,INR,2014-09-01,0.12818649599999998,Indian Rupee,,7.80113375
219482,3,,INR,2014-09-02,0.1277116365,Indian Rupee,,7.830140055
219647,3,,INR,2014-09-03,0.1282748426,Indian Rupee,,7.795760884
219812,3,,INR,2014-09-04,0.12834404789999998,Indian Rupee,,7.791557274
219977,3,,INR,2014-09-05,0.1285995789,Indian Rupee,,7.77607523
220142,3,,INR,2014-09-06,0.1287178229,Indian Rupee,,7.768931896000002
220307,3,,INR,2014-09-07,0.128739201,Indian Rupee,,7.767641806
220472,3,,INR,2014-09-08,0.1285667339,Indian Rupee,,7.778061789
220637,3,,INR,2014-09-09,0.12741971,Indian Rupee,,7.848079387999999
220802,3,,INR,2014-09-10,0.1273777761,Indian Rupee,,7.850663047999999
220967,3,,INR,2014-09-11,0.1273612969,Indian Rupee,,7.851678839
221132,3,,INR,2014-09-12,0.1273480428,Indian Rupee,,7.852496027000001
221297,3,,INR,2014-09-13,0.1274587576,Indian Rupee,,7.845675093
221462,3,,INR,2014-09-14,0.1270140927,Indian Rupee,,7.873142092999999
221627,3,,INR,2014-09-15,0.126799511,Indian Rupee,,7.886465745
221792,3,,INR,2014-09-16,0.1271618089,Indian Rupee,,7.863996342
221957,3,,INR,2014-09-17,0.1272471737,Indian Rupee,,7.858720718
222122,3,,INR,2014-09-18,0.1275621666,Indian Rupee,,7.839314951
222287,3,,INR,2014-09-19,0.1273833787,Indian Rupee,,7.850317761
222452,3,,INR,2014-09-20,0.127443244,Indian Rupee,,7.846630142
222617,3,,INR,2014-09-21,0.1274275628,Indian Rupee,,7.847595746
222782,3,,INR,2014-09-22,0.1271457018,Indian Rupee,,7.864992568
222947,3,,INR,2014-09-23,0.1270542922,Indian Rupee,,7.870651062
223112,3,,INR,2014-09-24,0.1271750692,Indian Rupee,,7.863176375
223277,3,,INR,2014-09-25,0.1261692982,Indian Rupee,,7.925858462000001
223442,3,,INR,2014-09-26,0.1263058877,Indian Rupee,,7.917287292999999
223607,3,,INR,2014-09-27,0.1264260092,Indian Rupee,,7.909764822
223772,3,,INR,2014-09-28,0.1263642339,Indian Rupee,,7.913631642999999
223937,3,,INR,2014-09-29,0.126100083,Indian Rupee,,7.930208897999999
224102,3,,INR,2014-09-30,0.1253659126,Indian Rupee,,7.976649944
224267,3,,INR,2014-10-01,0.125853178,Indian Rupee,,7.94576677
224432,3,,INR,2014-10-02,0.1260450478,Indian Rupee,,7.933671472999999
224597,3,,INR,2014-10-03,0.125553896,Indian Rupee,,7.964707045
224762,3,,INR,2014-10-04,0.12574135279999998,Indian Rupee,,7.952833161
224927,3,,INR,2014-10-05,0.1257199223,Indian Rupee,,7.954188817999999
225092,3,,INR,2014-10-06,0.1262320116,Indian Rupee,,7.921920813
225257,3,,INR,2014-10-07,0.1264548714,Indian Rupee,,7.907959484
225422,3,,INR,2014-10-08,0.1263264103,Indian Rupee,,7.916001077000001
225587,3,,INR,2014-10-09,0.1270864347,Indian Rupee,,7.86866043
225752,3,,INR,2014-10-10,0.1266509505,Indian Rupee,,7.895716505
225917,3,,INR,2014-10-11,0.1264768501,Indian Rupee,,7.906585272999999
226082,3,,INR,2014-10-12,0.12648406480000002,Indian Rupee,,7.9061342739999985
226247,3,,INR,2014-10-13,0.1271946761,Indian Rupee,,7.861964277
226412,3,,INR,2014-10-14,0.1263130576,Indian Rupee,,7.916837889
226577,3,,INR,2014-10-15,0.12636810880000002,Indian Rupee,,7.913388986
226742,3,,INR,2014-10-16,0.12557289619999998,Indian Rupee,,7.963501923
226907,3,,INR,2014-10-17,0.1263717044,Indian Rupee,,7.91316383
227072,3,,INR,2014-10-18,0.1263420892,Indian Rupee,,7.915018708
227237,3,,INR,2014-10-19,0.1265469846,Indian Rupee,,7.902203302999999
227402,3,,INR,2014-10-20,0.1265676825,Indian Rupee,,7.900911037999999
227567,3,,INR,2014-10-21,0.1266502129,Indian Rupee,,7.895762487000001
227732,3,,INR,2014-10-22,0.1266931376,Indian Rupee,,7.893087336000002
227897,3,,INR,2014-10-23,0.1267948526,Indian Rupee,,7.886755492000001
228062,3,,INR,2014-10-24,0.1267786842,Indian Rupee,,7.887761311
228227,3,,INR,2014-10-25,0.1268818211,Indian Rupee,,7.881349682000001
228392,3,,INR,2014-10-26,0.1270418412,Indian Rupee,,7.871422441
228557,3,,INR,2014-10-27,0.126551602,Indian Rupee,,7.901914985
228722,3,,INR,2014-10-28,0.126771525,Indian Rupee,,7.888206758
228887,3,,INR,2014-10-29,0.1267404287,Indian Rupee,,7.89014216
229052,3,,INR,2014-10-30,0.1263722191,Indian Rupee,,7.913131598
229217,3,,INR,2014-10-31,0.1261727699,Indian Rupee,,7.925640381
229382,3,,INR,2014-11-01,0.1261283933,Indian Rupee,,7.928428909
229547,3,,INR,2014-11-02,0.1260404085,Indian Rupee,,7.933963495
229712,3,,INR,2014-11-03,0.12629798550000002,Indian Rupee,,7.917782662
229877,3,,INR,2014-11-04,0.1263324898,Indian Rupee,,7.915620135
230042,3,,INR,2014-11-05,0.1262308356,Indian Rupee,,7.921994618999999
230207,3,,INR,2014-11-06,0.126152939,Indian Rupee,,7.926886267
230372,3,,INR,2014-11-07,0.12626887650000002,Indian Rupee,,7.919607963
230537,3,,INR,2014-11-08,0.1262663648,Indian Rupee,,7.9197655
230702,3,,INR,2014-11-09,0.1262663649,Indian Rupee,,7.919765493
230867,3,,INR,2014-11-10,0.1259213538,Indian Rupee,,7.941464809
231032,3,,INR,2014-11-11,0.12604076949999998,Indian Rupee,,7.93394077
231197,3,,INR,2014-11-12,0.12633692289999998,Indian Rupee,,7.915342383
231362,3,,INR,2014-11-13,0.1259746412,Indian Rupee,,7.938105561
231527,3,,INR,2014-11-14,0.1255334107,Indian Rupee,,7.9660067739999985
231692,3,,INR,2014-11-15,0.1257394075,Indian Rupee,,7.9529561960000015
231857,3,,INR,2014-11-16,0.1257394075,Indian Rupee,,7.9529561960000015
232022,3,,INR,2014-11-17,0.1255066506,Indian Rupee,,7.967705258
232187,3,,INR,2014-11-18,0.1256362481,Indian Rupee,,7.959486332999999
232352,3,,INR,2014-11-19,0.12507228480000002,Indian Rupee,,7.995376447999999
232517,3,,INR,2014-11-20,0.1252151071,Indian Rupee,,7.986256797999999
232682,3,,INR,2014-11-21,0.1258690188,Indian Rupee,,7.944766784
232847,3,,INR,2014-11-22,0.1257785872,Indian Rupee,,7.950478873
233012,3,,INR,2014-11-23,0.1257822574,Indian Rupee,,7.950246882999999
233177,3,,INR,2014-11-24,0.1253586724,Indian Rupee,,7.977110643
233342,3,,INR,2014-11-25,0.1253669807,Indian Rupee,,7.976581987999999
233507,3,,INR,2014-11-26,0.1255481993,Indian Rupee,,7.965068437
233672,3,,INR,2014-11-27,0.1254742914,Indian Rupee,,7.969760092
233837,3,,INR,2014-11-28,0.1246366357,Indian Rupee,,8.023323112
234002,3,,INR,2014-11-29,0.1245949615,Indian Rupee,,8.026006733
234167,3,,INR,2014-11-30,0.1245977683,Indian Rupee,,8.025825935
234332,3,,INR,2014-12-01,0.12521212380000002,Indian Rupee,,7.986447078999999
234497,3,,INR,2014-12-02,0.125442774,Indian Rupee,,7.971762486
234662,3,,INR,2014-12-03,0.1252842111,Indian Rupee,,7.9818517510000015
234827,3,,INR,2014-12-04,0.1254355739,Indian Rupee,,7.97222007
234992,3,,INR,2014-12-05,0.1251178425,Indian Rupee,,7.992465185
235157,3,,INR,2014-12-06,0.1251073308,Indian Rupee,,7.993136724
235322,3,,INR,2014-12-07,0.1251073308,Indian Rupee,,7.993136724
235487,3,,INR,2014-12-08,0.1253861183,Indian Rupee,,7.975364529
235652,3,,INR,2014-12-09,0.12507416640000002,Indian Rupee,,7.995256163
235817,3,,INR,2014-12-10,0.1246654932,Indian Rupee,,8.021465876
235982,3,,INR,2014-12-11,0.1239772721,Indian Rupee,,8.065994538
236147,3,,INR,2014-12-12,0.123835633,Indian Rupee,,8.07522016
236312,3,,INR,2014-12-13,0.123735334,Indian Rupee,,8.081765875
236477,3,,INR,2014-12-14,0.123735334,Indian Rupee,,8.081765875
236642,3,,INR,2014-12-15,0.1226313196,Indian Rupee,,8.154523682
236807,3,,INR,2014-12-16,0.121602976,Indian Rupee,,8.223482954
236972,3,,INR,2014-12-17,0.1223189356,Indian Rupee,,8.175349096
237137,3,,INR,2014-12-18,0.1231085845,Indian Rupee,,8.122910387000001
237302,3,,INR,2014-12-19,0.1223753648,Indian Rupee,,8.171579316
237467,3,,INR,2014-12-20,0.1223891906,Indian Rupee,,8.170656211
237632,3,,INR,2014-12-21,0.1223891906,Indian Rupee,,8.170656211
237797,3,,INR,2014-12-22,0.1228503736,Indian Rupee,,8.139983385
237962,3,,INR,2014-12-23,0.1223040535,Indian Rupee,,8.176343883
238127,3,,INR,2014-12-24,0.1223218568,Indian Rupee,,8.175153864
238292,3,,INR,2014-12-25,0.1222617276,Indian Rupee,,8.179174463999999
238457,3,,INR,2014-12-26,0.1219397175,Indian Rupee,,8.20077347
238622,3,,INR,2014-12-27,0.1218237182,Indian Rupee,,8.208582159
238787,3,,INR,2014-12-28,0.1218237182,Indian Rupee,,8.208582159
238952,3,,INR,2014-12-29,0.1217751457,Indian Rupee,,8.211856318999999
239117,3,,INR,2014-12-30,0.122612572,Indian Rupee,,8.15577052
239282,3,,INR,2014-12-31,0.1227115609,Indian Rupee,,8.149191426
239447,3,,INR,2015-01-01,0.1227765317,Indian Rupee,,8.144879046
239612,3,,INR,2015-01-02,0.1227404805,Indian Rupee,,8.147271346
239777,3,,INR,2015-01-03,0.1226426595,Indian Rupee,,8.153769692000001
239942,3,,INR,2015-01-04,0.1225593354,Indian Rupee,,8.159313173
240107,3,,INR,2015-01-05,0.1222690894,Indian Rupee,,8.178681996
240272,3,,INR,2015-01-06,0.1224042894,Indian Rupee,,8.169648344
240437,3,,INR,2015-01-07,0.1224955807,Indian Rupee,,8.163559815
240602,3,,INR,2015-01-08,0.1241298268,Indian Rupee,,8.056081492999999
240767,3,,INR,2015-01-09,0.1247011876,Indian Rupee,,8.019169816
240932,3,,INR,2015-01-10,0.1248309925,Indian Rupee,,8.010831127000001
241097,3,,INR,2015-01-11,0.1248310244,Indian Rupee,,8.010829079
241262,3,,INR,2015-01-12,0.1248712696,Indian Rupee,,8.008247241
241427,3,,INR,2015-01-13,0.12505571140000002,Indian Rupee,,7.996436061
241592,3,,INR,2015-01-14,0.1248012638,Indian Rupee,,8.012739368
241757,3,,INR,2015-01-15,0.1253407551,Indian Rupee,,7.978250963
241922,3,,INR,2015-01-16,0.1258723144,Indian Rupee,,7.944558777
242087,3,,INR,2015-01-17,0.1257968149,Indian Rupee,,7.949326866
242252,3,,INR,2015-01-18,0.1258164519,Indian Rupee,,7.948086162
242417,3,,INR,2015-01-19,0.1257709258,Indian Rupee,,7.950963176
242582,3,,INR,2015-01-20,0.1256143848,Indian Rupee,,7.96087169
242747,3,,INR,2015-01-21,0.1259206492,Indian Rupee,,7.941509244
242912,3,,INR,2015-01-22,0.1263532916,Indian Rupee,,7.914316968
243077,3,,INR,2015-01-23,0.1261560023,Indian Rupee,,7.926693788
243242,3,,INR,2015-01-24,0.1262669392,Indian Rupee,,7.919729472999999
243407,3,,INR,2015-01-25,0.1262669392,Indian Rupee,,7.919729472999999
243572,3,,INR,2015-01-26,0.1261345562,Indian Rupee,,7.92804153
243737,3,,INR,2015-01-27,0.126269822,Indian Rupee,,7.919548663
243902,3,,INR,2015-01-28,0.1264220228,Indian Rupee,,7.910014232999999
244067,3,,INR,2015-01-29,0.1251289401,Indian Rupee,,7.99175634
244232,3,,INR,2015-01-30,0.1247504673,Indian Rupee,,8.016002036
244397,3,,INR,2015-01-31,0.1247586429,Indian Rupee,,8.015476736
244562,3,,INR,2015-02-01,0.1247746636,Indian Rupee,,8.014447573
244727,3,,INR,2015-02-02,0.1256631917,Indian Rupee,,7.957779735
244892,3,,INR,2015-02-03,0.1257831237,Indian Rupee,,7.950192127999999
245057,3,,INR,2015-02-04,0.125521138,Indian Rupee,,7.96678564
245222,3,,INR,2015-02-05,0.12565734609999998,Indian Rupee,,7.958149931
245387,3,,INR,2015-02-06,0.1250308968,Indian Rupee,,7.998023095
245552,3,,INR,2015-02-07,0.1249445599,Indian Rupee,,8.003549738
245717,3,,INR,2015-02-08,0.1249445599,Indian Rupee,,8.003549738
245882,3,,INR,2015-02-09,0.1248057334,Indian Rupee,,8.012452414
246047,3,,INR,2015-02-10,0.124379463,Indian Rupee,,8.039912506
246212,3,,INR,2015-02-11,0.1240861121,Indian Rupee,,8.058919592
246377,3,,INR,2015-02-12,0.1249317188,Indian Rupee,,8.004372386
246542,3,,INR,2015-02-13,0.1249583444,Indian Rupee,,8.00266685
246707,3,,INR,2015-02-14,0.1249007561,Indian Rupee,,8.006356656
246872,3,,INR,2015-02-15,0.1249701874,Indian Rupee,,8.001908463
247037,3,,INR,2015-02-16,0.1247945196,Indian Rupee,,8.013172401
247202,3,,INR,2015-02-17,0.124838967,Indian Rupee,,8.010319407
247367,3,,INR,2015-02-18,0.1246098091,Indian Rupee,,8.025050415
247532,3,,INR,2015-02-19,0.1249308934,Indian Rupee,,8.00442527
247697,3,,INR,2015-02-20,0.1246251012,Indian Rupee,,8.024065704
247862,3,,INR,2015-02-21,0.1248684316,Indian Rupee,,8.008429247
248027,3,,INR,2015-02-22,0.1249508812,Indian Rupee,,8.003144842000001
248192,3,,INR,2015-02-23,0.1247766249,Indian Rupee,,8.014321597
248357,3,,INR,2015-02-24,0.1250530532,Indian Rupee,,7.996606037
248522,3,,INR,2015-02-25,0.12538487439999998,Indian Rupee,,7.975443645
248687,3,,INR,2015-02-26,0.1255832789,Indian Rupee,,7.962843532000001
248852,3,,INR,2015-02-27,0.1257589134,Indian Rupee,,7.951722647
249017,3,,INR,2015-02-28,0.1258445279,Indian Rupee,,7.946312936
249182,3,,INR,2015-03-01,0.12581597560000002,Indian Rupee,,7.948116248
249347,3,,INR,2015-03-02,0.12529917470000002,Indian Rupee,,7.9808985360000015
249512,3,,INR,2015-03-03,0.1254861401,Indian Rupee,,7.969007567
249677,3,,INR,2015-03-04,0.124401807,Indian Rupee,,8.038468443
249842,3,,INR,2015-03-05,0.1245277757,Indian Rupee,,8.030336961
250007,3,,INR,2015-03-06,0.1235208241,Indian Rupee,,8.095800906000001
250172,3,,INR,2015-03-07,0.1235366597,Indian Rupee,,8.094763144
250337,3,,INR,2015-03-08,0.1235563101,Indian Rupee,,8.093475751
250502,3,,INR,2015-03-09,0.1237733413,Indian Rupee,,8.079284194
250667,3,,INR,2015-03-10,0.1235246101,Indian Rupee,,8.095552773
250832,3,,INR,2015-03-11,0.1236894459,Indian Rupee,,8.084764167000001
250997,3,,INR,2015-03-12,0.1242787679,Indian Rupee,,8.046426729
251162,3,,INR,2015-03-13,0.1231266399,Indian Rupee,,8.121719236
251327,3,,INR,2015-03-14,0.1230940307,Indian Rupee,,8.123870786
251492,3,,INR,2015-03-15,0.1230939003,Indian Rupee,,8.123879391000001
251657,3,,INR,2015-03-16,0.1236084712,Indian Rupee,,8.090060414
251822,3,,INR,2015-03-17,0.1238213598,Indian Rupee,,8.076151008
251987,3,,INR,2015-03-18,0.1237318977,Indian Rupee,,8.081990325
252152,3,,INR,2015-03-19,0.1241899019,Indian Rupee,,8.052184476
252317,3,,INR,2015-03-20,0.1245846627,Indian Rupee,,8.026670202
252482,3,,INR,2015-03-21,0.1244657479,Indian Rupee,,8.034338901
252647,3,,INR,2015-03-22,0.1244836717,Indian Rupee,,8.033182076000001
252812,3,,INR,2015-03-23,0.1247288322,Indian Rupee,,8.017392471
252977,3,,INR,2015-03-24,0.1242894834,Indian Rupee,,8.045733017
253142,3,,INR,2015-03-25,0.124347675,Indian Rupee,,8.041967811000001
